Code;School_Name;Street;Suburb;State;Postcode;Postal_Street;Postal_Suburb;Postal_State;Postal_Postcode;Latitude;Longitude;Phone;Education_Region;Broad_Classification;Classification_Group;Low_Year;High_Year;KIN;PPR;Y01;Y02;Y03;Y04;Y05;Y06;UPR;Y07;Y08;Y09;Y10;Y11;Y12;USE;Total_Students
1094;ST PATRICK'S SCHOOL;AMHERST STREET;KATANNING;WA;6317;PO BOX 857;KATANNING;WA;6317;-33.689092;117.540217;08 9820 8100;WHEATBELT;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;23;12;12;13;14;13;8;10;;;;;;;;;105
1255;ST PAUL'S PRIMARY SCHOOL;37 WELLARD WAY;KARRATHA;WA;6714;37 WELLARD WAY;KARRATHA;WA;6714;-20.73371058;116.8496741;08 9185 7500;PILBARA;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;55;48;50;41;49;53;50;61;;;;;;;;;407
1126;ST PAUL'S PRIMARY SCHOOL;CNR LEAROYD AND ROOKWOOD ST;MOUNT LAWLEY;WA;6050;CNR LEAROYD AND ROOKWOOD ST;MOUNT LAWLEY;WA;6050;-31.92535899;115.8642209;08 9462 6000;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;50;27;29;28;30;16;26;18;;;;;;;;;224
1084;ST PETER'S PRIMARY SCHOOL;103 WOOD STREET;INGLEWOOD;WA;6052;103 WOOD STREET;INGLEWOOD;WA;6052;-31.91205537;115.8849241;08 9338 9900;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;124;93;89;91;93;87;93;92;;;;;;;;;762
1050;ST PIUS X CATHOLIC SCHOOL;CNR LEY ST/CLOISTER AVENUE;MANNING;WA;6152;CNR LEY ST/CLOISTER AVENUE;MANNING;WA;6152;-32.01686406;115.8634264;08 9416 5600;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;43;24;31;32;31;24;11;13;;;;;;;;;209
1341;ST SIMON PETER CATHOLIC PRIMARY SCHOOL;18 PRENDIVILLE AVENUE;OCEAN REEF;WA;6027;18 PRENDIVILLE AVENUE;OCEAN REEF;WA;6027;-31.7521962;115.7376881;08 9301 6800;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;64;79;73;78;91;95;99;99;;;;;;;;;678
1309;ST STEPHEN'S SCHOOL;100 DOVERIDGE DRIVE;DUNCRAIG;WA;6023;100 DOVERIDGE DRIVE;DUNCRAIG;WA;6023;-31.8192748;115.78064239;08 9243 2471;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;147;101;91;104;117;109;160;157;;248;212;228;189;182;160;;2,205
1385;ST THOMAS MORE CATHOLIC PRIMARY SCHOOL;30 WALLCLIFFE ROAD;MARGARET RIVER;WA;6285;30 WALLCLIFFE ROAD;MARGARET RIVER;WA;6285;-33.95314926;115.0688027;08 9757 3544;SOUTH WEST;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;40;14;25;20;29;27;24;18;;;;;;;;;197
1044;ST THOMAS' PRIMARY SCHOOL;8 WARDEN STREET;CLAREMONT;WA;6010;8 WARDEN STREET;CLAREMONT;WA;6010;-31.97747472;115.78898427;08 9286 9500;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;45;23;26;29;29;28;27;18;;;;;;;;;225
1111;ST VINCENT'S SCHOOL;114 PARMELIA AVENUE;PARMELIA;WA;6167;114 PARMELIA AVENUE;PARMELIA;WA;6167;-32.25275368;115.82604408;08 6173 8600;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;83;51;60;59;56;62;64;57;;;;;;;;;492
1224;STAR OF THE SEA PRIMARY SCHOOL;SWINSTONE STREET;ROCKINGHAM;WA;6168;SWINSTONE STREET;ROCKINGHAM;WA;6168;-32.28529599;115.7317146;08 9553 9500;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;87;90;89;90;85;93;96;95;;;;;;;;;725
1242;STRELLEY COMMUNITY SCHOOL;WARRALONG STATION;VIA PORT HEDLAND;WA;6721;WARRALONG STATION;VIA PORT HEDLAND;WA;6721;-20.43710217;118.988487;08 9176 4925;PILBARA;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;9;4;4;7;5;5;3;6;;1;5;4;2;;1;;56
5424;SUBIACO PRIMARY SCHOOL;271 BAGOT ROAD;SUBIACO;WA;6008;271 BAGOT ROAD;SUBIACO;WA;6008;-31.95080163;115.8220433;08 9207 7900;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;74;100;81;102;96;98;101;85;;;;;;;;;737
5813;SUCCESS PRIMARY SCHOOL;390 WENTWORTH PARADE;SUCCESS;WA;6164;390 WENTWORTH PARADE;SUCCESS;WA;6164;-32.1525476;115.84953956;08 6174 2600;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;83;64;94;83;91;89;98;89;;;;;;;;;691
5143;SUTHERLAND DIANELLA PRIMARY SCHOOL;5 SUTHERLAND AVENUE;DIANELLA;WA;6059;5 SUTHERLAND AVENUE;DIANELLA;WA;6059;-31.89361305;115.86463254;08 9268 8600;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;43;42;44;47;37;40;46;47;;;;;;;;;346
1304;SWAN CHRISTIAN COLLEGE;381 GREAT NORTHERN HIGHWAY;MIDDLE SWAN;WA;6056;381 GREAT NORTHERN HIGHWAY;MIDDLE SWAN;WA;6056;-31.85830659;116.01175334;08 9374 8300;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;53;54;54;51;58;60;90;86;;174;164;174;181;180;159;;1,538
1464;SWAN VALLEY ANGLICAN COMMUNITY SCHOOL;3 SWANLEIGH PARADE;AVELEY;WA;6069;3 SWANLEIGH PARADE;AVELEY;WA;6069;-31.79434482;115.9854516;08 9297 9506;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;96;86;83;91;63;91;84;79;;154;124;112;89;100;84;;1,336
5428;SWAN VIEW PRIMARY SCHOOL;380 MORRISON ROAD;SWAN VIEW;WA;6056;380 MORRISON ROAD;SWAN VIEW;WA;6056;-31.88690093;116.0489988;08 9257 0400;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;35;28;32;29;41;31;31;46;;;;;;;;;273
4118;SWAN VIEW SENIOR HIGH SCHOOL;GLADSTONE AVENUE;SWAN VIEW;WA;6056;GLADSTONE AVENUE;SWAN VIEW;WA;6056;-31.8874797;116.0443339;08 9294 6100;NORTH METROPOLITAN;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;111;127;98;104;98;64;;602
5425;SWANBOURNE PRIMARY SCHOOL;NARLA ROAD;SWANBOURNE;WA;6010;NARLA ROAD;SWANBOURNE;WA;6010;-31.97300265;115.7703599;08 9253 5300;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;50;59;80;45;66;57;52;37;;;;;;;;;446
5507;TAKARI PRIMARY SCHOOL;5 RICKMAN STREET;BALCATTA;WA;6021;5 RICKMAN STREET;BALCATTA;WA;6021;-31.8688741;115.82170733;08 9253 4550;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;20;27;16;20;37;20;25;24;;;;;;;;;189
5430;TAMBELLUP PRIMARY SCHOOL;TAYLOR STREET;TAMBELLUP;WA;6320;TAYLOR STREET;TAMBELLUP;WA;6320;-34.03968903;117.6428315;08 9825 5000;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;9;1;9;1;3;2;3;9;;;;;;;;;37
5690;TAMBREY PRIMARY SCHOOL;LOT 4225 TAMBREY DRIVE;KARRATHA;WA;6714;LOT 4225 TAMBREY DRIVE;KARRATHA;WA;6714;-20.742486;116.80111;08 9186 7400;PILBARA;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;79;91;87;106;82;83;83;62;;;;;;;;;673
5431;TAMMIN PRIMARY SCHOOL;RIDLEY STREET;TAMMIN;WA;6409;RIDLEY STREET;TAMMIN;WA;6409;-31.63991544;117.4857268;08 9623 4080;WHEATBELT;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;3;2;4;3;4;;6;3;;;;;;;;;25
5802;TAPPING PRIMARY SCHOOL;87 ST STEPHENS CRESCENT;TAPPING;WA;6065;87 ST STEPHENS CRESCENT;TAPPING;WA;6065;-31.71523945;115.7922496;08 6207 3100;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;59;55;48;74;63;69;67;65;;;;;;;;;500
1203;TELETHON SPEECH & HEARING;36 DODD STREET;WEMBLEY;WA;6014;36 DODD STREET;WEMBLEY;WA;6014;-31.92384064;115.82318472;08 9387 9888;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;6;9;8;9;6;6;8;7;;7;5;10;2;1;6;;90
1267;THE BEEHIVE MONTESSORI SCHOOL;CURTIN AVENUE;MOSMAN PARK;WA;6012;CURTIN AVENUE;MOSMAN PARK;WA;6012;-32.01798492;115.7522159;08 9383 1283;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y09;49;23;22;21;21;14;16;12;;10;6;3;;;;;197
1261;THE JAPANESE SCHOOL IN PERTH;30 MARAPANA ROAD;CITY BEACH;WA;6015;30 MARAPANA ROAD;CITY BEACH;WA;6015;-31.935718;115.764551;08 9285 1758;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;Y01;Y09;;;4;13;4;9;2;3;;3;2;2;;;;;42
1333;THE KING'S COLLEGE;170 BERTRAM ROAD;WELLARD;WA;6170;170 BERTRAM ROAD;WELLARD;WA;6170;-32.25439916;115.83907302;08 9411 4100;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;60;34;42;48;35;28;49;57;;116;111;81;75;57;55;;848
1186;THE MONTESSORI SCHOOL;18 MONTESSORI PLACE;KINGSLEY;WA;6026;18 MONTESSORI PLACE;KINGSLEY;WA;6026;-31.81228862;115.80777843;08 9409 9151;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;31;23;20;22;19;15;15;17;;12;5;8;4;7;1;;199
1604;THE SILVER TREE STEINER SCHOOL;695 ROLAND ROAD;PARKERVILLE;WA;6081;695 ROLAND ROAD;PARKERVILLE;WA;6081;-31.86810533;116.13804663;08 9295 4787;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;33;20;33;22;25;25;19;36;;;;;;;;;213
1543;THE Y VOCATIONAL SCHOOL;UNIT 8, 1 CHESTERFIELD ROAD;MIRRABOOKA;WA;6061;UNIT 8, 1 CHESTERFIELD ROAD;MIRRABOOKA;WA;6061;-31.87008878;115.8560327;08 6234 1173;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;Y10;Y12;;;;;;;;;;;;;28;29;18;;75
5434;THORNLIE PRIMARY SCHOOL;THORNLIE AVENUE;THORNLIE;WA;6108;THORNLIE AVENUE;THORNLIE;WA;6108;-32.05332144;115.9659731;08 9232 3450;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;40;51;90;52;48;55;41;42;;;;;;;;;419
4055;THORNLIE SENIOR HIGH SCHOOL;2 OVENS ROAD;THORNLIE;WA;6108;2 OVENS ROAD;THORNLIE;WA;6108;-32.06627622;115.95964098;08 6235 7900;SOUTH METROPOLITAN;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;205;186;178;205;163;129;;1,066
5435;THREE SPRINGS PRIMARY SCHOOL;CARTER STREET;THREE SPRINGS;WA;6519;CARTER STREET;THREE SPRINGS;WA;6519;-29.53502154;115.7611349;08 9954 3700;MIDWEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;6;10;6;8;7;6;9;9;;;;;;;;;61
5814;TJUNTJUNTJARA REMOTE COMMUNITY SCHOOL;TJUNTJUNTJARA COMMUNITY;GREAT VICTORIA DESERT;WA;6431;LOCKED BAG 41;KALGOORLIE;WA;6430;-29.340704;127.097708;08 9037 1050;GOLDFIELDS;Remote Community Schools;PRIMARY SCHOOLS;KIN;Y11;2;1;3;;1;3;;2;;2;;2;4;1;;;21
5549;TOM PRICE PRIMARY SCHOOL;857 WATTLE STREET;TOM PRICE;WA;6751;857 WATTLE STREET;TOM PRICE;WA;6751;-22.6945611;117.7933414;08 9188 3000;PILBARA;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;39;43;32;38;36;49;25;34;;;;;;;;;296
4100;TOM PRICE SENIOR HIGH SCHOOL;MILPERA STREET;TOM PRICE;WA;6751;MILPERA STREET;TOM PRICE;WA;6751;-22.68733347;117.7946827;08 9188 3650;PILBARA;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;61;66;69;42;31;36;;305
4101;TOODYAY DISTRICT HIGH SCHOOL;DRUMMOND STREET EAST;TOODYAY;WA;6566;PO BOX 75;TOODYAY;WA;6566;-31.54802031;116.4726619;08 9578 2000;WHEATBELT;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y10;22;19;28;21;25;31;23;24;;17;34;31;21;;;;296
1406;TRANBY COLLEGE;90 ARPENTEUR DRIVE;BALDIVIS;WA;6171;90 ARPENTEUR DRIVE;BALDIVIS;WA;6171;-32.3405703;115.8002428;08 9524 2424;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;60;51;51;54;49;52;68;73;;86;53;52;58;51;71;;829
5440;TRAYNING PRIMARY SCHOOL;30 ADAM STREET;TRAYNING;WA;6488;PO BOX 77;TRAYNING;WA;6488;-31.11523623;117.7897864;08 9683 1400;WHEATBELT;Primary Schools;PRIMARY SCHOOLS;KIN;Y05;3;3;2;;1;2;3;;;;;;;;;;14
5870;TREEBY PRIMARY SCHOOL;15 SAPPHIRE DRIVE;TREEBY;WA;6164;15 SAPPHIRE DRIVE;TREEBY;WA;6164;-32.118001;115.880607;08 6174 9900;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;80;77;57;51;24;26;26;12;;;;;;;;;353
5834;TREENDALE PRIMARY SCHOOL;CNR OPAL DRIVE & AZURITE DRIVE;AUSTRALIND;WA;6233;5 OPAL DRIVE;AUSTRALIND;WA;6233;-33.28194663;115.735559;08 9797 5100;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;58;73;65;67;67;78;69;72;;;;;;;;;549
1218;TREETOPS MONTESSORI SCHOOL;12 BEENONG ROAD;DARLINGTON;WA;6070;12 BEENONG ROAD;DARLINGTON;WA;6070;-31.92002226;116.074229;08 9299 6725;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;15;9;11;12;11;9;13;8;;16;15;18;6;7;3;;153
1151;TRINITY COLLEGE;2 TRINITY AVENUE;EAST PERTH;WA;6004;2 TRINITY AVENUE;EAST PERTH;WA;6004;-31.96013472;115.8825766;08 9219 1120;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;Y04;Y12;;;;;;61;74;78;;192;189;193;178;187;171;;1,323
5831;TUART FOREST PRIMARY SCHOOL;CRYSTAL BEND;DALYELLUP;WA;6230;PO BOX 281;BUNBURY;WA;6231;-33.39160056;115.6346071;08 9791 0350;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;51;59;54;66;61;63;57;49;;;;;;;;;460
8278;TUART HILL COMMUNITY KINDERGARTEN;114 STONEHAM STREET;TUART HILL;WA;6060;114 STONEHAM STREET;TUART HILL;WA;6060;-31.90322468;115.83578397;08 9444 3922;NORTH METROPOLITAN;Community Kindergartens;COMMUNITY KINDERGARTENS;KIN;KIN;19;;;;;;;;;;;;;;;;19
5441;TUART HILL PRIMARY SCHOOL;BANKSIA STREET;TUART HILL;WA;6060;BANKSIA STREET;TUART HILL;WA;6060;-31.9013793;115.8408151;08 9413 1500;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;79;102;84;67;73;67;66;61;;;;;;;;;599
5840;TUART RISE PRIMARY SCHOOL;31 KEMPEANA WAY;BALDIVIS;WA;6171;31 KEMPEANA WAY;BALDIVIS;WA;6171;-32.35318209;115.81418186;08 9553 0800;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;80;92;91;83;107;102;79;104;;;;;;;;;738
5797;TWO ROCKS PRIMARY SCHOOL;51 RESOLUTE DRIVE;TWO ROCKS;WA;6037;51 RESOLUTE DRIVE;TWO ROCKS;WA;6037;-31.48931676;115.59115026;08 9562 8300;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;45;54;48;67;56;49;58;53;;;;;;;;;430
5427;UPPER SWAN PRIMARY SCHOOL;1204 GREAT NORTHERN HIGHWAY;UPPER SWAN;WA;6069;1204 GREAT NORTHERN HIGHWAY;UPPER SWAN;WA;6069;-31.78681941;116.02512709;08 9297 7050;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;40;56;49;53;65;63;49;49;;;;;;;;;424
1369;URSULA FRAYNE CATHOLIC COLLEGE;15 DUNCAN STREET;VICTORIA PARK;WA;6100;15 DUNCAN STREET;VICTORIA PARK;WA;6100;-31.97297817;115.89903349;08 9470 0900;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;90;58;90;60;60;64;64;64;;162;157;158;159;154;152;;1,492
5516;USELESS LOOP PRIMARY SCHOOL;15 WILSON RISE;USELESS LOOP;WA;6537;LOCKED BAG 1000;DENHAM;WA;6537;-26.13539034;113.4186818;08 9948 0050;MIDWEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;2;4;;3;4;5;1;2;;;;;;;;;21
5443;VASSE PRIMARY SCHOOL;17 KALOORUP ROAD;VASSE;WA;6280;PO BOX 21;VASSE;WA;6280;-33.68018743;115.24897731;08 9746 3700;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;94;97;92;88;109;88;122;100;;;;;;;;;790
1246;VICTORIA PARK CHRISTIAN SCHOOL;27 COLOMBO STREET;VICTORIA PARK;WA;6100;27 COLOMBO STREET;VICTORIA PARK;WA;6100;-31.97105458;115.88881107;08 9362 2626;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;36;22;17;22;17;18;9;7;;;;;;;;;148
5444;VICTORIA PARK PRIMARY SCHOOL;1 CARGILL STREET;VICTORIA PARK;WA;6100;1 CARGILL STREET;VICTORIA PARK;WA;6100;-31.97137092;115.89221273;08 6216 4900;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;58;67;57;74;64;63;62;58;;;;;;;;;503
5592;WADDINGTON PRIMARY SCHOOL;15 HENNIKER WAY;KOONDOOLA;WA;6064;15 HENNIKER WAY;KOONDOOLA;WA;6064;-31.84424333;115.8681525;08 9462 9500;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;18;10;13;16;10;7;10;7;;;;;;;;;91
5625;WAGGRAKINE PRIMARY SCHOOL;9 HALL ROAD;WAGGRAKINE;WA;6530;PO BOX 7228;GERALDTON;WA;6530;-28.71870352;114.63694274;08 9968 1800;MIDWEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;37;45;47;59;52;62;57;43;;;;;;;;;402
4102;WAGIN DISTRICT HIGH SCHOOL;10 RANFORD STREET;WAGIN;WA;6315;10 RANFORD STREET;WAGIN;WA;6315;-33.31189146;117.34045784;08 9861 3200;WHEATBELT;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y10;11;25;14;16;17;26;26;23;;12;8;16;10;;;;204
5781;WAIKIKI PRIMARY SCHOOL;ARNSIDE BEND;WAIKIKI;WA;6169;ARNSIDE BEND;WAIKIKI;WA;6169;-32.31926622;115.7621332;08 9553 0900;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;35;41;33;51;45;58;52;31;;;;;;;;;346
5448;WALKAWAY PRIMARY SCHOOL;10 EVANS ROAD;WALKAWAY;WA;6528;10 EVANS ROAD;WALKAWAY;WA;6528;-28.93930719;114.79912256;08 9926 0200;MIDWEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;9;5;11;11;6;8;12;6;;;;;;;;;68
5525;WALLISTON PRIMARY SCHOOL;11 DIANELLA ROAD;WALLISTON;WA;6076;11 DIANELLA ROAD;WALLISTON;WA;6076;-31.99851134;116.06935004;08 9291 2000;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;34;38;35;53;30;36;33;31;;;;;;;;;290
5449;WALPOLE PRIMARY SCHOOL;CNR LATHAM/SWAN STREETS;WALPOLE;WA;6398;PO BOX 310;WALPOLE;WA;6398;-34.97861268;116.7282223;08 6871 0200;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;13;3;6;8;5;5;6;3;;;;;;;;;49
5714;WANANAMI REMOTE COMMUNITY SCHOOL;MOUNT BARNETT STATION;DERBY;WA;6728;PMB 992;DERBY;WA;6728;-16.719944;125.930247;08 9981 4440;KIMBERLEY;Remote Community Schools;PRIMARY SCHOOLS;KIN;Y09;7;3;4;5;3;6;4;5;;7;1;5;;;;;50
5451;WANDERING PRIMARY SCHOOL;2 WATTS STREET;WANDERING;WA;6308;C/- POST OFFICE;WANDERING;WA;6308;-32.67789673;116.67270613;08 9884 2950;WHEATBELT;Primary Schools;PRIMARY SCHOOLS;KIN;Y05;1;3;4;4;3;2;1;;;;;;;;;;18
5822;WANDINA PRIMARY SCHOOL;LOT 745 AJAX DRIVE;WANDINA;WA;6530;PO BOX 7219;GERALDTON;WA;6530;-28.816506;114.634667;08 9968 1150;MIDWEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;45;55;57;54;71;55;64;59;;;;;;;;;460
5101;WANGKATJUNGKA REMOTE COMMUNITY SCHOOL;WANGKATJUNGKA REMOTE COMMUNITY;CHRISTMAS CREEK;WA;6765;PO BOX 23;FITZROY CROSSING;WA;6765;-18.885222;125.926869;08 9191 4754;KIMBERLEY;Remote Community Schools;PRIMARY SCHOOLS;KIN;Y08;2;8;6;6;7;6;6;5;;7;1;;;;;;54
5454;WANNEROO PRIMARY SCHOOL;15 SHAW ROAD;WANNEROO;WA;6065;15 SHAW ROAD;WANNEROO;WA;6065;-31.75136276;115.79987942;08 9306 0500;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;43;52;55;56;53;61;62;51;;;;;;;;;433
4125;WANNEROO SECONDARY COLLEGE;56 QUARKUM STREET;WANNEROO;WA;6065;56 QUARKUM STREET;WANNEROO;WA;6065;-31.7578766;115.81513331;08 6401 9800;NORTH METROPOLITAN;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;267;237;247;206;181;142;;1,280
1339;WARLAWURRU CATHOLIC SCHOOL;LOT 52, GREAT NORTHERN HWY;HALLS CREEK;WA;6770;LOT 52, GREAT NORTHERN HWY;HALLS CREEK;WA;6770;-18.224165;127.668324;08 9168 6008;KIMBERLEY;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;5;13;12;11;9;7;12;8;;;;;;;;;77
4159;WARNBRO COMMUNITY HIGH SCHOOL;2 SWALLOWTAIL PARADE;WARNBRO;WA;6169;2 SWALLOWTAIL PARADE;WARNBRO;WA;6169;-32.34556923;115.7590964;08 9528 9400;SOUTH METROPOLITAN;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;153;155;149;159;137;111;;864
6096;WARNBRO COMMUNITY HIGH SCHOOL EDUCATION SUPPORT CENTRE;2 SWALLOWTAIL PARADE;WARNBRO;WA;6169;2 SWALLOWTAIL PARADE;WARNBRO;WA;6169;-32.34556923;115.7590964;08 9528 9499;SOUTH METROPOLITAN;Education Support Centres;EDUCATION SUPPORT;Y07;Y12;;;;;;;;;;18;18;19;15;11;12;;93
5563;WARNBRO PRIMARY SCHOOL;45 AXMINSTER ROAD;WARNBRO;WA;6169;PO BOX 8439;WARNBRO;WA;6169;-32.33517258;115.75464552;08 9523 7950;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;28;21;39;31;40;26;30;41;;;;;;;;;256
4103;WAROONA DISTRICT HIGH SCHOOL;55 MILLAR STREET;WAROONA;WA;6215;PO BOX 220;WAROONA;WA;6215;-32.84501404;115.92941336;08 9782 7000;SOUTH METROPOLITAN;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y10;13;20;21;26;21;24;29;23;;22;30;23;16;;;;268
5518;WARRIAPENDI PRIMARY SCHOOL;8 REDCLIFFE AVENUE;BALGA;WA;6061;8 REDCLIFFE AVENUE;BALGA;WA;6061;-31.85387667;115.8446009;08 9345 6100;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;39;40;41;38;29;21;26;22;;;;;;;;;256
4134;WARWICK SENIOR HIGH SCHOOL;355 ERINDALE ROAD;WARWICK;WA;6024;355 ERINDALE ROAD;WARWICK;WA;6024;-31.83867535;115.81542914;08 9345 6430;NORTH METROPOLITAN;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;149;138;145;147;116;81;;776
5459;WATTLE GROVE PRIMARY SCHOOL;73 ST JOHN ROAD;WATTLE GROVE;WA;6107;73 ST JOHN ROAD;WATTLE GROVE;WA;6107;-31.99728084;115.98330693;08 9237 6600;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;79;116;115;107;126;124;116;83;;;;;;;;;866
5526;WELD SQUARE PRIMARY SCHOOL;DORKING PLACE;MORLEY;WA;6062;DORKING PLACE;MORLEY;WA;6062;-31.89096441;115.9098952;08 9268 7600;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;22;19;20;19;20;18;13;17;;;;;;;;;148
5851;WELLARD PRIMARY SCHOOL;25 BRECCIA PARADE;WELLARD;WA;6170;25 BRECCIA PARADE;WELLARD;WA;6170;-32.26622791;115.84633518;08 9553 0600;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;120;123;118;113;102;100;86;64;;;;;;;;;826
5871;WELLARD VILLAGE PRIMARY SCHOOL;22 BRENTFORD PARADE;WELLARD;WA;6170;22 BRENTFORD PARADE;WELLARD;WA;6170;-32.268891;115.820119;08 6174 1140;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;73;65;50;56;45;34;28;21;;;;;;;;;372
5461;WELLSTEAD PRIMARY SCHOOL;12 WINDSOR ROAD;WELLSTEAD;WA;6328;12 WINDSOR ROAD;WELLSTEAD;WA;6328;-34.49592129;118.60418034;08 9847 0900;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;4;6;2;6;5;5;3;4;;;;;;;;;35
5463;WEMBLEY DOWNS PRIMARY SCHOOL;BOURNEMOUTH CRESCENT;WEMBLEY DOWNS;WA;6019;BOURNEMOUTH CRESCENT;WEMBLEY DOWNS;WA;6019;-31.91034618;115.7706072;08 9222 9300;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;40;41;46;42;49;51;60;54;;;;;;;;;383
